qtype_Computational,qtype_Descriptive,qtype_Differentiate,qtype_Discrete,qtype_Mathematical,qtype_Other,qtype_Proof,qtype_Statistical,qtype_What,keyword_count,keyword_tfidf,sentence_count,readability_scores,avg_word_length,difficulty_level_encoded
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.803231822764911,1,26.0,4.818181818181818,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.148445432977053,1,31.31428571428572,6.857142857142857,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16,6.409124174036906,4,32.11111111111111,4.608695652173913,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,7.874053755574534,6,35.43333333333334,4.588235294117647,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19,9.54381856301348,4,39.74098360655738,6.129032258064516,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19,5.3200351640770265,2,24.4,3.4761904761904763,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14,6.523090109456362,3,30.0,4.3,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11,5.23272882450572,2,37.2,5.15,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,6.248052899772625,2,15.163636363636364,2.35,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,5.7483602840346935,1,33.49090909090909,4.2,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,4.849460209141797,1,23.27058823529412,3.125,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8,5.37597688803862,1,28.0,2.4,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,5.544610789896818,1,38.900000000000006,4.375,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,5.76569700038796,2,21.46666666666667,3.923076923076923,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,5.059956408798211,1,24.0,4.2,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,5.235884492360319,1,27.33333333333334,3.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,7.18875445128243,1,19.95555555555556,1.65,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,5.8420476949213525,1,17.89090909090909,1.818181818181818,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.9840851797072245,1,22.75555555555556,3.555555555555556,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,4.73857145335169,1,22.8,2.923076923076923,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4.895587599853265,1,16.933333333333334,3.25,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5.590380997044372,1,31.466666666666665,5.375,2.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,5.194967871120182,1,28.342857142857145,3.5,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5.153117812530895,1,15.73793103448276,1.9,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,5.232673742474928,2,22.4,3.8,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,5.691973241235496,2,18.9,3.2666666666666666,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,4.405017634121903,2,19.15555555555556,3.555555555555556,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,4.52045609358079,1,16.400000000000002,2.625,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,5.730870524081911,0,13.858823529411763,1.875,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16,6.495585213328823,2,31.266666666666666,5.590909090909091,2.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,4.81772905676331,2,28.044444444444448,5.333333333333333,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,5.955510694473463,1,24.0,6.333333333333333,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,4.910747579117535,1,21.373913043478264,3.333333333333333,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14,7.230222576245222,3,34.17142857142857,5.2105263157894735,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,5.747459258115797,0,29.066666666666663,4.333333333333333,2.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,5.052276372546528,1,38.2,5.25,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11,6.648280893005683,1,18.571428571428573,1.9090909090909087,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14,5.441833341602343,3,24.99007092198582,4.944444444444445,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,5.37261877833726,1,26.59130434782609,3.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,6.234770547801577,1,34.96842105263158,3.363636363636364,2.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,6.043954773196724,1,21.200000000000003,2.230769230769231,2.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11,5.680022745222669,2,19.178947368421053,3.647058823529412,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5.939609006220999,1,24.0,3.0,2.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12,4.993315304498104,1,25.30322580645161,2.75,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13,5.443110171682223,1,26.77894736842105,2.9375,2.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,5.086468940884528,1,33.547826086956526,4.333333333333333,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5.051009180278637,1,12.933333333333332,1.8571428571428568,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,5.000927527594542,1,24.8,3.5,2.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,5.847437677048215,1,27.0,2.888888888888889,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,5.005530139168397,1,19.87586206896552,2.8181818181818183,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,4.820268438280167,1,25.78461538461539,3.615384615384616,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.87943610651261,1,30.0,5.666666666666667,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,8.341038856116372,0,47.705263157894734,1.7708333333333333,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,8.148218666981288,9,36.22222222222222,5.36,2.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14,7.882080273844301,4,36.05390070921986,4.814814814814815,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5.150265113034869,2,33.98823529411765,5.875,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.494398393369224,1,35.969230769230776,6.444444444444445,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14,5.909909945569975,3,30.36190476190476,4.6,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,5.834578255201825,3,33.733333333333334,4.5,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,8.260951335309551,2,35.43333333333334,4.875,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.229572905167735,1,31.371428571428574,5.2,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,6.659053925491122,3,32.520430107526884,6.133333333333334,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.909107619497031,1,39.04615384615385,7.222222222222222,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,6.959417918150297,1,38.13333333333334,5.375,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.477382530841611,0,27.97647058823529,4.75,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,4.636095029724948,4,32.22105263157895,5.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11,4.821421292005858,3,31.15897435897436,6.6923076923076925,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,5.661217302234977,4,30.954545454545453,5.185185185185185,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.453041877229654,2,31.371428571428574,6.833333333333333,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.932285010031345,3,26.53333333333334,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.9951880546794096,2,26.0,5.5,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.5888576234702234,1,29.85454545454545,5.142857142857143,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,3.0120373832012444,1,35.333333333333336,5.25,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.118631957712032,3,28.14901960784314,6.571428571428571,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.954651517817084,1,34.71111111111112,5.666666666666667,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.249195886478103,1,29.85454545454545,5.571428571428571,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4.655438296727144,0,32.666666666666664,5.75,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.322107567354058,3,32.66666666666667,6.428571428571429,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4.526108925721552,3,29.866666666666664,6.083333333333333,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.885067301097954,3,28.38787878787879,6.7,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.780080285572885,2,32.333333333333336,7.125,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.979661888369327,2,32.4,6.714285714285714,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.3986634143456818,2,29.066666666666663,5.75,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.561209130140265,1,33.2,5.2,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,5.644057276079432,2,18.2,5.75,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,6.177759822910836,3,29.066666666666663,5.3,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.18680242568801,2,28.466666666666665,7.5,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,5.196032475868595,2,30.29230769230769,7.8,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.044188523045024,0,26.738461538461536,4.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,6.415848070985418,5,54.30769230769232,7.333333333333333,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.016547725723798,1,35.969230769230776,5.142857142857143,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4.364113628689098,2,23.200000000000003,5.666666666666667,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18,6.547900233477771,1,23.33333333333333,2.892857142857143,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.354667090611391,2,34.0,5.857142857142857,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,4.448917104328823,1,22.0,4.166666666666667,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5.110318993995,1,30.46451612903226,4.142857142857143,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4.5847425725486,1,31.466666666666665,5.75,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,5.423140899939912,1,22.4,9.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.77875255316103,1,35.73333333333334,5.333333333333333,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4.786658062033469,1,22.4,6.5,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5.185911910142354,1,22.4,4.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4.710670800804556,1,35.73333333333334,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5.022112948814433,2,33.766666666666666,5.227272727272728,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.014793889943537,1,32.89230769230769,7.714285714285714,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14,7.092367759427158,2,22.846153846153847,3.3043478260869565,2.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,5.184029575705894,2,19.942857142857143,4.666666666666667,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,4.813227759423838,1,24.666666666666668,2.555555555555556,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.239758512007281,1,34.800000000000004,6.142857142857143,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,5.059766100556718,1,34.0,3.3157894736842106,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16,5.045786986510571,2,28.652631578947364,4.157894736842105,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4.747699623425234,2,34.17142857142857,5.333333333333333,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,3.8322883371031313,1,37.8909090909091,5.6923076923076925,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,5.321040292930735,1,40.763636363636365,6.6,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19,7.198265509047333,4,33.94022988505747,6.55,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12,6.114885578509948,2,30.53333333333334,4.25,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.538969874384652,2,31.635294117647064,5.777777777777778,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4.938753518962597,3,34.66666666666667,5.631578947368421,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,4.448917104328823,1,22.0,4.166666666666667,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5.110318993995,1,30.46451612903226,4.142857142857143,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4.5847425725486,1,31.466666666666665,5.75,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,5.423140899939912,1,22.4,9.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.77875255316103,1,35.73333333333334,5.333333333333333,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4.786658062033469,1,22.4,6.5,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5.185911910142354,1,22.4,4.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4.710670800804556,1,35.73333333333334,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5.022112948814433,2,33.766666666666666,5.227272727272728,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.014793889943537,1,32.89230769230769,7.714285714285714,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14,7.092367759427158,2,22.846153846153847,3.3043478260869565,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,5.184029575705894,2,19.942857142857143,4.666666666666667,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,4.813227759423838,1,24.666666666666668,2.555555555555556,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.239758512007281,1,34.800000000000004,6.142857142857143,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,6.496724055055161,3,35.2,3.918918918918919,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4.747699623425234,2,34.17142857142857,5.333333333333333,1.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,3.8322883371031313,1,37.8909090909091,5.6923076923076925,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,5.321040292930735,1,40.763636363636365,6.6,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19,6.777889055425793,4,48.82857142857143,7.052631578947368,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40,5.922660514399014,3,27.51794871794872,3.555555555555556,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26,8.587011555186312,10,32.96140350877193,5.046511627906977,2.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,6.752772348164062,5,27.757808219178084,4.818181818181818,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,4.448917104328823,1,22.0,4.166666666666667,1.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5.110318993995,1,30.46451612903226,4.142857142857143,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4.5847425725486,1,31.466666666666665,5.75,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,5.423140899939912,1,22.4,9.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.77875255316103,1,35.73333333333334,5.333333333333333,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4.786658062033469,1,22.4,6.5,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5.185911910142354,1,22.4,4.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4.710670800804556,1,35.73333333333334,5.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,5.022112948814433,2,33.766666666666666,5.227272727272728,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4.014793889943537,1,32.89230769230769,7.714285714285714,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14,7.092367759427158,2,22.846153846153847,3.3043478260869565,2.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,5.184029575705894,2,19.942857142857143,4.666666666666667,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,4.813227759423838,1,24.666666666666668,2.555555555555556,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.239758512007281,1,34.800000000000004,6.142857142857143,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,6.496724055055161,3,35.2,3.918918918918919,2.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,4.747699623425234,2,34.17142857142857,5.333333333333333,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,3.8322883371031313,1,37.8909090909091,5.6923076923076925,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.0452374951272616,1,31.6,7.333333333333333,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,5.022830613632432,1,34.71111111111112,6.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.3731703719161032,1,28.200000000000003,7.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.04123415017475,2,24.022222222222226,7.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.2937279609980723,2,26.6,5.333333333333333,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.7358039062166988,1,34.0,7.333333333333333,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,3.578675663980315,2,22.0,5.75,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.022622193445288,1,38.2,7.4,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7.347782639795563,2,27.0,9.833333333333334,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.75779051381492,2,25.733333333333334,6.5,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.711886582327725,1,29.85454545454545,5.6,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.072195920485818,1,31.466666666666665,6.25,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.98257314755375,1,30.266666666666666,4.8,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.568387534379412,1,25.822222222222223,6.25,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5,4.786352973748073,2,24.576470588235296,6.833333333333333,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.26481581400005,1,29.81538461538462,5.285714285714286,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4.738095530118661,1,28.13333333333334,6.5,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3.695441281776347,2,25.733333333333334,5.8,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4.425052773695083,2,24.13846153846154,5.4,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3.5722015779044205,2,22.8,6.75,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.718040914061076,1,28.0,6.4,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4.402634880481398,1,29.81538461538462,6.75,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3.819659092043733,1,36.0,7.25,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,4.694114149834042,1,26.21818181818181,6.333333333333333,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.852649448492085,1,37.08571428571428,9.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.961705957388636,1,25.65714285714286,5.666666666666667,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.9899484890021313,1,28.200000000000003,4.5,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.403634242156984,1,30.266666666666666,6.4,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,4.076158518630481,1,28.0,6.25,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.184835195424019,1,30.266666666666666,6.6,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.72816686454702,1,32.0,8.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.295479705497066,2,22.4,5.75,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.507734873150268,1,28.0,4.571428571428571,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5.907112307264304,1,36.0,5.333333333333333,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,4.34271243335724,1,22.4,4.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3.886622080795771,2,28.51428571428572,4.714285714285714,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.6840852479061232,1,30.266666666666666,5.4,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.777280149415325,1,26.54736842105263,3.5,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.33115964914631,2,24.13846153846154,6.2,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.75711837695313,1,28.0,6.5,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6.182638583904963,1,38.2,5.8,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3.613923872654007,1,29.85454545454545,6.666666666666667,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4.25856638358758,1,32.666666666666664,4.333333333333333,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4.224193263540727,1,28.13333333333334,5.25,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4.532118053926476,1,29.81538461538462,5.8,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,3.882774495061438,2,20.381818181818183,5.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.162449256870151,1,28.13333333333334,5.5,1.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.980355854433583,1,32.0,6.25,1.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,4.607826938528613,1,23.200000000000003,5.666666666666667,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,5.0137309319316925,1,28.0,8.333333333333334,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.788210695328857,1,32.0,6.5,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3.57220157790442,1,31.466666666666665,6.75,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,4.427244898684711,1,28.13333333333334,6.5,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4.6260893494869215,2,24.333333333333336,6.75,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,5.0184983009405695,1,32.89230769230769,6.2,1.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3.478331823170681,1,33.2,8.333333333333334,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,4.873834755605857,1,13.2,3.0,0.0
